text	x	y	width	height	line_num	filename	page
01101-1	240	451	95	25	27	65075.pdf	37
อัตราเดิม 5 อัตรา	375	446	174	30	27	65075.pdf	37
1,843,300	1246	451	111	29	27	65075.pdf	37
บาท	1401	454	51	22	27	65075.pdf	37
01101-1	248	451	94	25	27	65075.pdf	39
อัตราเดิม 2 อัตรา	383	446	174	30	27	65075.pdf	39
376,500	1263	451	94	29	27	65075.pdf	39
บาท	1401	454	51	22	27	65075.pdf	39
1. งบบุคลากร	123	353	145	34	27	65075.pdf	41
4,490,200	1072	352	116	29	27	65075.pdf	41
บาท	1253	346	55	24	27	65075.pdf	41
1. งบบุคลากร	123	353	145	34	27	65075.pdf	42
6,735,300	1072	353	116	28	27	65075.pdf	42
บาท	1253	346	55	24	27	65075.pdf	42
1. งบบุคลากร	123	353	145	34	27	65075.pdf	43
1,590,960	1074	353	114	28	27	65075.pdf	43
บาท	1253	346	55	24	27	65075.pdf	43
1. งบบุคลากร	123	353	145	34	27	65075.pdf	45
3,182,310	1072	353	116	28	27	65075.pdf	45
บาท	1253	346	55	24	27	65075.pdf	45
1.1 เงินเดือน	123	396	135	32	27	65075.pdf	46
2,957,880	1072	401	116	28	27	65075.pdf	46
บาท	1253	399	55	24	27	65075.pdf	46
งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม	121	287	380	45	27	65075.pdf	48
13,478,400	1230	299	127	29	27	65075.pdf	48
บาท	1399	293	55	24	27	65075.pdf	48
1.1 เงินเดือน	123	396	135	32	27	65075.pdf	50
2,006,000	1072	401	116	28	27	65075.pdf	50
บาท	1253	399	55	24	27	65075.pdf	50
01101-1	248	451	94	25	27	65075.pdf	52
อัตราเดิม 8 อัตรา	383	446	174	30	27	65075.pdf	52
2,787,840	1244	451	113	29	27	65075.pdf	52
บาท	1401	454	51	22	27	65075.pdf	52
1. งบบุคลากร	123	353	145	34	27	65075.pdf	56
1,850,960	1074	353	114	28	27	65075.pdf	56
บาท	1253	346	55	24	27	65075.pdf	56
1.1 เงินเดือน	131	396	135	32	27	65075.pdf	57
2,164,440	1072	400	116	29	27	65075.pdf	57
บาท	1253	399	55	24	27	65075.pdf	57
1. งบบุคลากร	123	353	145	34	27	65075.pdf	59
7,128,830	1072	353	116	28	27	65075.pdf	59
บาท	1253	346	55	24	27	65075.pdf	59
2.1.3 ค่าวัสดุ	121	290	138	40	27	65075.pdf	60
719,400	1091	294	97	29	27	65075.pdf	60
บาท	1253	293	55	24	27	65075.pdf	60
- ปรับปรุงด้านหลังอาคารเรียน 2	406	338	313	40	27	65075.pdf	61
1. งบบุคลากร	123	407	145	34	28	65075.pdf	27
4,028,000	1072	406	116	29	28	65075.pdf	27
บาท	1253	399	55	24	28	65075.pdf	27
1.1 เงินเดือน	123	396	135	32	28	65075.pdf	29
5,186,880	1072	401	116	28	28	65075.pdf	29
บาท	1253	399	55	24	28	65075.pdf	29
1.1 เงินเดือน	123	396	135	32	28	65075.pdf	35
790,060	1091	401	97	28	28	65075.pdf	35
บาท	1253	399	55	24	28	65075.pdf	35
1.1 เงินเดือน	131	396	135	32	28	65075.pdf	36
1,185,090	1074	401	114	28	28	65075.pdf	36
บาท	1253	399	55	24	28	65075.pdf	36
1.1 เงินเดือน	123	396	135	32	28	65075.pdf	37
1,975,150	1074	401	114	28	28	65075.pdf	37
บาท	1253	399	55	24	28	65075.pdf	37
1.1 เงินเดือน	131	396	135	32	28	65075.pdf	39
410,400	1091	400	97	29	28	65075.pdf	39
บาท	1253	399	55	24	28	65075.pdf	39
งาน: บริหารทัวไปและสอบสวนดําเนินคดี	121	289	401	37	28	65075.pdf	41
5,622,680	1241	300	116	28	28	65075.pdf	41
บาท	1399	293	55	24	28	65075.pdf	41
งาน: ตรวจและบังคับใช้กฎหมาย	121	294	322	39	28	65075.pdf	42
8,434,020	1241	299	116	29	28	65075.pdf	42
บาท	1399	293	55	24	28	65075.pdf	42
งาน: บริหารทัวไปฝ่ายโยธา	121	289	270	37	28	65075.pdf	43
1,896,950	1243	300	114	28	28	65075.pdf	43
บาท	1399	293	55	24	28	65075.pdf	43
งาน: อนุญาตก่อสร้าง ควบคุมอาคารและผังเมือง	121	294	473	40	28	65075.pdf	45
3,767,510	1241	300	116	28	28	65075.pdf	45
บาท	1399	293	55	24	28	65075.pdf	45
1. งบบุคลากร	123	353	145	34	28	65075.pdf	46
3,181,530	1072	353	116	28	28	65075.pdf	46
บาท	1253	346	55	24	28	65075.pdf	46
467	761	116	49	25	28	65075.pdf	48
1. งบบุคลากร	123	353	145	34	28	65075.pdf	50
2,404,240	1072	352	116	29	28	65075.pdf	50
บาท	1253	346	55	24	28	65075.pdf	50
1.1 เงินเดือน	131	396	135	32	28	65075.pdf	52
3,009,000	1072	401	116	28	28	65075.pdf	52
บาท	1253	399	55	24	28	65075.pdf	52
งาน: ป้องกันและควบคุมโรค	121	294	280	40	28	65075.pdf	56
2,302,400	1241	299	116	29	28	65075.pdf	56
บาท	1399	293	55	24	28	65075.pdf	56
1. งบบุคลากร	123	353	145	34	28	65075.pdf	57
10,688,370	1061	353	127	28	28	65075.pdf	57
บาท	1253	346	55	24	28	65075.pdf	57
งาน: งบประมาณโรงเรียน	121	294	258	32	28	65075.pdf	59
65,365,200	1228	300	129	28	28	65075.pdf	59
บาท	1399	293	55	24	28	65075.pdf	59
479	761	116	49	26	28	65075.pdf	60
05304-31	240	291	108	26	28	65075.pdf	61
(2) ปรับปรุงโรงเรียนวัดบางบอน	375	285	307	40	28	65075.pdf	61
1023000	1246	291	111	29	28	65075.pdf	61
บาท	1401	294	51	22	28	65075.pdf	61
งาน: อํานวยการและบริหารสํานักงานเขต	121	347	405	32	29	65075.pdf	27
10,393,960	1230	353	127	28	29	65075.pdf	27
บาท	1399	346	55	24	29	65075.pdf	27
1. งบบุคลากร	123	353	145	34	29	65075.pdf	29
6,042,000	1072	352	116	29	29	65075.pdf	29
บาท	1253	346	55	24	29	65075.pdf	29
1. งบบุคลากร	123	353	145	34	29	65075.pdf	35
16,613,480	1061	352	127	29	29	65075.pdf	35
บาท	1253	346	55	24	29	65075.pdf	35
1. งบบุคลากร	123	353	145	34	29	65075.pdf	36
24,937,380	1059	352	129	29	29	65075.pdf	36
บาท	1253	346	55	24	29	65075.pdf	36
1. งบบุคลากร	123	353	145	34	29	65075.pdf	37
41,573,740	1059	352	129	29	29	65075.pdf	37
บาท	1253	346	55	24	29	65075.pdf	37
1. งบบุคลากร	123	353	145	34	29	65075.pdf	39
16,505,400	1061	352	127	29	29	65075.pdf	39
บาท	1253	346	55	24	29	65075.pdf	39
460	761	116	49	25	29	65075.pdf	41
461	761	116	47	25	29	65075.pdf	42
462	761	116	49	25	29	65075.pdf	43
464	761	116	49	25	29	65075.pdf	45
งาน: บํารุงรักษาซ่อมแซม	121	294	255	40	29	65075.pdf	46
9,722,650	1241	300	116	28	29	65075.pdf	46
บาท	1399	293	55	24	29	65075.pdf	46
งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน	121	289	348	45	29	65075.pdf	50
2,912,630	1241	300	116	28	29	65075.pdf	50
บาท	1399	293	55	24	29	65075.pdf	50
1. งบบุคลากร	123	353	145	34	29	65075.pdf	52
3,606,360	1072	353	116	28	29	65075.pdf	52
บาท	1253	346	55	24	29	65075.pdf	52
q75	761	116	48	25	29	65075.pdf	56
งาน: บริหารทัวไปฝ่ายการศึกษา	121	289	317	37	29	65075.pdf	57
13,505,600	1230	300	127	28	29	65075.pdf	57
บาท	1399	293	55	24	29	65075.pdf	57
478	761	116	49	25	29	65075.pdf	59
480	761	116	49	25	29	65075.pdf	61
รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	120	294	452	32	30	65075.pdf	27
งาน: ปกครอง	121	297	144	29	30	65075.pdf	29
8,788,380	1241	300	116	28	30	65075.pdf	29
บาท	1399	293	55	24	30	65075.pdf	29
งาน: บริหารทัวไปฝ่ายรักษาความสะอาด	121	289	397	37	30	65075.pdf	35
18,610,275	1230	300	127	28	30	65075.pdf	35
บาท	1399	293	55	24	30	65075.pdf	35
งาน: กวาดทําความสะอาดที่และทางสาธารณะ	121	289	454	37	30	65075.pdf	36
31,548,185	1228	299	129	29	30	65075.pdf	36
บาท	1399	293	55	24	30	65075.pdf	36
งาน: เก็บขยะมูลฝอยและขนถ่ายสิงปฏิกูล	121	289	405	45	30	65075.pdf	37
57,162,890	1228	300	129	28	30	65075.pdf	37
บาท	1399	293	55	24	30	65075.pdf	37
งาน: ดูแลสวนและพื้นทสีเขียว	121	287	299	47	30	65075.pdf	39
23,619,500	1228	300	129	28	30	65075.pdf	39
บาท	1399	293	55	24	30	65075.pdf	39
465	761	116	48	25	30	65075.pdf	46
469	761	116	49	26	30	65075.pdf	50
งาน: พัฒนาชุมชนและบริการสังคม	121	294	346	40	30	65075.pdf	52
8,940,380	1241	299	116	29	30	65075.pdf	52
บาท	1399	293	55	24	30	65075.pdf	52
476	761	116	49	25	30	65075.pdf	57
446	761	116	49	25	31	65075.pdf	27
448	761	116	49	25	31	65075.pdf	29
454	761	116	49	25	31	65075.pdf	35
455	761	116	48	25	31	65075.pdf	36
456	761	116	49	25	31	65075.pdf	37
458	761	116	49	25	31	65075.pdf	39
471	761	116	47	25	31	65075.pdf	52
